,state,country,Lat,Long,date,confirmed,deaths,recovered,active,population,density,fertility,age,urban_percentage,icu,index,humidity,sunHour,tempC,windspeedKmph
8962,Colorado,US,39.0598,-105.3111,2020-03-14,101.0,1.0,0.0,100.0,331002651,36,1.8,38.0,0.83,2.9,15498,56.0,11.6,16.0,10.0
8963,Florida,US,27.7663,-81.6868,2020-03-14,76.0,3.0,0.0,73.0,331002651,36,1.8,38.0,0.83,2.9,15503,56.0,11.6,16.0,10.0
8964,New Jersey,US,40.2989,-74.521,2020-03-14,69.0,1.0,0.0,68.0,331002651,36,1.8,38.0,0.83,2.9,15526,56.0,11.6,16.0,10.0
8965,Oregon,US,44.571999999999996,-122.0709,2020-03-14,32.0,0.0,0.0,32.0,331002651,36,1.8,38.0,0.83,2.9,15533,56.0,11.6,16.0,10.0
8966,Texas,US,31.0545,-97.5635,2020-03-14,57.0,0.0,0.0,57.0,331002651,36,1.8,38.0,0.83,2.9,15540,56.0,11.6,16.0,10.0
8967,Illinois,US,40.3495,-88.9861,2020-03-14,64.0,0.0,2.0,62.0,331002651,36,1.8,38.0,0.83,2.9,15509,56.0,11.6,16.0,10.0
8968,Pennsylvania,US,40.5908,-77.2098,2020-03-14,47.0,0.0,0.0,47.0,331002651,36,1.8,38.0,0.83,2.9,15534,56.0,11.6,16.0,10.0
8969,Iowa,US,42.0115,-93.2105,2020-03-14,17.0,0.0,0.0,17.0,331002651,36,1.8,38.0,0.83,2.9,15511,56.0,11.6,16.0,10.0
8970,Maryland,US,39.0639,-76.8021,2020-03-14,26.0,0.0,0.0,26.0,331002651,36,1.8,38.0,0.83,2.9,15516,56.0,11.6,16.0,10.0
8971,North Carolina,US,35.6301,-79.8064,2020-03-14,24.0,0.0,0.0,24.0,331002651,36,1.8,38.0,0.83,2.9,15529,56.0,11.6,16.0,10.0
8972,South Carolina,US,33.8569,-80.945,2020-03-14,19.0,0.0,0.0,19.0,331002651,36,1.8,38.0,0.83,2.9,15537,56.0,11.6,16.0,10.0
8973,Tennessee,US,35.7478,-86.6923,2020-03-14,32.0,0.0,0.0,32.0,331002651,36,1.8,38.0,0.83,2.9,15539,56.0,11.6,16.0,10.0
8974,Virginia,US,37.7693,-78.17,2020-03-14,41.0,1.0,0.0,40.0,331002651,36,1.8,38.0,0.83,2.9,15546,56.0,11.6,16.0,10.0
8975,Arizona,US,33.7298,-111.4312,2020-03-14,12.0,0.0,1.0,11.0,331002651,36,1.8,38.0,0.83,2.9,15495,56.0,11.6,16.0,10.0
8976,Indiana,US,39.8494,-86.2583,2020-03-14,16.0,0.0,0.0,16.0,331002651,36,1.8,38.0,0.83,2.9,15510,56.0,11.6,16.0,10.0
8977,Kentucky,US,37.6681,-84.6701,2020-03-14,14.0,0.0,0.0,14.0,331002651,36,1.8,38.0,0.83,2.9,15513,56.0,11.6,16.0,10.0
8978,District of Columbia,US,38.8974,-77.0268,2020-03-14,10.0,0.0,0.0,10.0,331002651,36,1.8,38.0,0.83,2.9,15502,56.0,11.6,16.0,10.0
8979,Nevada,US,38.3135,-117.0554,2020-03-14,21.0,0.0,0.0,21.0,331002651,36,1.8,38.0,0.83,2.9,15524,56.0,11.6,16.0,10.0
8980,New Hampshire,US,43.4525,-71.5639,2020-03-14,7.0,0.0,0.0,7.0,331002651,36,1.8,38.0,0.83,2.9,15525,56.0,11.6,16.0,10.0
8981,Minnesota,US,45.6945,-93.9002,2020-03-14,21.0,0.0,0.0,21.0,331002651,36,1.8,38.0,0.83,2.9,15519,56.0,11.6,16.0,10.0
8982,Nebraska,US,41.1254,-98.2681,2020-03-14,14.0,0.0,0.0,14.0,331002651,36,1.8,38.0,0.83,2.9,15523,56.0,11.6,16.0,10.0
8983,Ohio,US,40.3888,-82.7649,2020-03-14,26.0,0.0,0.0,26.0,331002651,36,1.8,38.0,0.83,2.9,15531,56.0,11.6,16.0,10.0
8984,Rhode Island,US,41.6809,-71.5118,2020-03-14,20.0,0.0,0.0,20.0,331002651,36,1.8,38.0,0.83,2.9,15536,56.0,11.6,16.0,10.0
8985,Wisconsin,US,44.2685,-89.6165,2020-03-14,27.0,0.0,1.0,26.0,331002651,36,1.8,38.0,0.83,2.9,15549,56.0,11.6,16.0,10.0
8986,Connecticut,US,41.5978,-72.7554,2020-03-14,22.0,0.0,0.0,22.0,331002651,36,1.8,38.0,0.83,2.9,15499,56.0,11.6,16.0,10.0
8987,Hawaii,US,21.0943,-157.4983,2020-03-14,4.0,0.0,0.0,4.0,331002651,36,1.8,38.0,0.83,2.9,15507,56.0,11.6,16.0,10.0
8988,Oklahoma,US,35.5653,-96.9289,2020-03-14,4.0,0.0,0.0,4.0,331002651,36,1.8,38.0,0.83,2.9,15532,56.0,11.6,16.0,10.0
8989,Utah,US,40.15,-111.8624,2020-03-14,10.0,0.0,0.0,10.0,331002651,36,1.8,38.0,0.83,2.9,15543,56.0,11.6,16.0,10.0
8990,Kansas,US,38.5266,-96.7265,2020-03-14,8.0,1.0,0.0,7.0,331002651,36,1.8,38.0,0.83,2.9,15512,56.0,11.6,16.0,10.0
8991,Louisiana,US,31.1695,-91.8678,2020-03-14,77.0,1.0,0.0,76.0,331002651,36,1.8,38.0,0.83,2.9,15514,56.0,11.6,16.0,10.0
8992,Missouri,US,38.4561,-92.2884,2020-03-14,4.0,0.0,0.0,4.0,331002651,36,1.8,38.0,0.83,2.9,15521,56.0,11.6,16.0,10.0
8993,Vermont,US,44.0459,-72.7107,2020-03-14,5.0,0.0,0.0,5.0,331002651,36,1.8,38.0,0.83,2.9,15544,56.0,11.6,16.0,10.0
8994,Alaska,US,61.3707,-152.4044,2020-03-14,1.0,0.0,0.0,1.0,331002651,36,1.8,38.0,0.83,2.9,15494,56.0,11.6,16.0,10.0
8995,Arkansas,US,34.9697,-92.3731,2020-03-14,12.0,0.0,0.0,12.0,331002651,36,1.8,38.0,0.83,2.9,15496,56.0,11.6,16.0,10.0
8996,Delaware,US,39.3185,-75.5071,2020-03-14,6.0,0.0,0.0,6.0,331002651,36,1.8,38.0,0.83,2.9,15500,56.0,11.6,16.0,10.0
8997,Idaho,US,44.2405,-114.4788,2020-03-14,2.0,0.0,0.0,2.0,331002651,36,1.8,38.0,0.83,2.9,15508,56.0,11.6,16.0,10.0
8998,Maine,US,44.6939,-69.3819,2020-03-14,3.0,0.0,0.0,3.0,331002651,36,1.8,38.0,0.83,2.9,15515,56.0,11.6,16.0,10.0
8999,Michigan,US,43.3266,-84.5361,2020-03-14,25.0,0.0,0.0,25.0,331002651,36,1.8,38.0,0.83,2.9,15518,56.0,11.6,16.0,10.0
9000,Mississippi,US,32.7416,-89.6787,2020-03-14,6.0,0.0,0.0,6.0,331002651,36,1.8,38.0,0.83,2.9,15520,56.0,11.6,16.0,10.0
9001,Montana,US,46.9219,-110.4544,2020-03-14,5.0,0.0,0.0,5.0,331002651,36,1.8,38.0,0.83,2.9,15522,56.0,11.6,16.0,10.0
9002,New Mexico,US,34.8405,-106.2485,2020-03-14,10.0,0.0,0.0,10.0,331002651,36,1.8,38.0,0.83,2.9,15527,56.0,11.6,16.0,10.0
9003,North Dakota,US,47.5289,-99.78399999999999,2020-03-14,1.0,0.0,0.0,1.0,331002651,36,1.8,38.0,0.83,2.9,15530,56.0,11.6,16.0,10.0
9004,South Dakota,US,44.2998,-99.4388,2020-03-14,9.0,1.0,0.0,8.0,331002651,36,1.8,38.0,0.83,2.9,15538,56.0,11.6,16.0,10.0
9005,West Virginia,US,38.4912,-80.9545,2020-03-14,0.0,0.0,0.0,0.0,331002651,36,1.8,38.0,0.83,2.9,15548,56.0,11.6,16.0,10.0
9006,Wyoming,US,42.756,-107.3025,2020-03-14,2.0,0.0,0.0,2.0,331002651,36,1.8,38.0,0.83,2.9,15550,56.0,11.6,16.0,10.0
9007,Alabama,US,32.3182,-86.9023,2020-03-14,6.0,0.0,0.0,6.0,331002651,36,1.8,38.0,0.83,2.9,15493,56.0,11.6,16.0,10.0
9008,Puerto Rico,US,18.2208,-66.5901,2020-03-14,3.0,0.0,0.0,3.0,331002651,36,1.8,38.0,0.83,2.9,15535,56.0,11.6,16.0,10.0
9009,Guam,US,13.4443,144.7937,2020-03-14,0.0,0.0,0.0,0.0,331002651,36,1.8,38.0,0.83,2.9,15506,56.0,11.6,16.0,10.0
9010,Virgin Islands,US,18.3358,-64.8963,2020-03-14,1.0,0.0,0.0,1.0,331002651,36,1.8,38.0,0.83,2.9,15545,56.0,11.6,16.0,10.0
9011,United States Virgin Islands,US,18.3358,-64.8963,2020-03-14,0.0,0.0,0.0,0.0,331002651,36,1.8,38.0,0.83,2.9,15542,56.0,11.6,16.0,10.0
9012,US,US,37.0902,-95.7129,2020-03-14,0.0,0.0,0.0,0.0,331002651,36,1.8,38.0,0.83,2.9,15541,56.0,11.6,16.0,10.0
9013,Washington,US,47.4009,-121.4905,2020-03-15,643.0,40.0,1.0,602.0,331002651,36,1.8,38.0,0.83,2.9,15605,75.0,6.0,15.0,12.0
9014,New York,US,42.1657,-74.9481,2020-03-15,732.0,3.0,0.0,729.0,331002651,36,1.8,38.0,0.83,2.9,15586,75.0,6.0,15.0,12.0
9015,California,US,36.1162,-119.6816,2020-03-15,426.0,6.0,6.0,414.0,331002651,36,1.8,38.0,0.83,2.9,15555,75.0,6.0,15.0,12.0
9016,Massachusetts,US,42.2302,-71.5301,2020-03-15,164.0,0.0,1.0,163.0,331002651,36,1.8,38.0,0.83,2.9,15575,75.0,6.0,15.0,12.0
9017,Diamond Princess,US,35.4437,139.638,2020-03-15,46.0,0.0,0.0,46.0,331002651,36,1.8,38.0,0.83,2.9,15559,75.0,6.0,15.0,12.0
9018,Grand Princess,US,37.6489,-122.6655,2020-03-15,21.0,0.0,0.0,21.0,331002651,36,1.8,38.0,0.83,2.9,15563,75.0,6.0,15.0,12.0
9019,Georgia,US,33.0406,-83.6431,2020-03-15,99.0,1.0,0.0,98.0,331002651,36,1.8,38.0,0.83,2.9,15562,75.0,6.0,15.0,12.0
9020,Colorado,US,39.0598,-105.3111,2020-03-15,131.0,1.0,0.0,130.0,331002651,36,1.8,38.0,0.83,2.9,15556,75.0,6.0,15.0,12.0
9021,Florida,US,27.7663,-81.6868,2020-03-15,115.0,4.0,0.0,111.0,331002651,36,1.8,38.0,0.83,2.9,15561,75.0,6.0,15.0,12.0
9022,New Jersey,US,40.2989,-74.521,2020-03-15,98.0,2.0,0.0,96.0,331002651,36,1.8,38.0,0.83,2.9,15584,75.0,6.0,15.0,12.0
9023,Oregon,US,44.571999999999996,-122.0709,2020-03-15,36.0,1.0,0.0,35.0,331002651,36,1.8,38.0,0.83,2.9,15591,75.0,6.0,15.0,12.0
9024,Texas,US,31.0545,-97.5635,2020-03-15,72.0,0.0,0.0,72.0,331002651,36,1.8,38.0,0.83,2.9,15598,75.0,6.0,15.0,12.0
9025,Illinois,US,40.3495,-88.9861,2020-03-15,93.0,0.0,2.0,91.0,331002651,36,1.8,38.0,0.83,2.9,15567,75.0,6.0,15.0,12.0
9026,Pennsylvania,US,40.5908,-77.2098,2020-03-15,66.0,0.0,0.0,66.0,331002651,36,1.8,38.0,0.83,2.9,15592,75.0,6.0,15.0,12.0
9027,Iowa,US,42.0115,-93.2105,2020-03-15,18.0,0.0,0.0,18.0,331002651,36,1.8,38.0,0.83,2.9,15569,75.0,6.0,15.0,12.0
9028,Maryland,US,39.0639,-76.8021,2020-03-15,32.0,0.0,0.0,32.0,331002651,36,1.8,38.0,0.83,2.9,15574,75.0,6.0,15.0,12.0
9029,North Carolina,US,35.6301,-79.8064,2020-03-15,33.0,0.0,0.0,33.0,331002651,36,1.8,38.0,0.83,2.9,15587,75.0,6.0,15.0,12.0
9030,South Carolina,US,33.8569,-80.945,2020-03-15,28.0,0.0,0.0,28.0,331002651,36,1.8,38.0,0.83,2.9,15595,75.0,6.0,15.0,12.0
9031,Tennessee,US,35.7478,-86.6923,2020-03-15,39.0,0.0,0.0,39.0,331002651,36,1.8,38.0,0.83,2.9,15597,75.0,6.0,15.0,12.0
9032,Virginia,US,37.7693,-78.17,2020-03-15,45.0,1.0,0.0,44.0,331002651,36,1.8,38.0,0.83,2.9,15604,75.0,6.0,15.0,12.0
9033,Arizona,US,33.7298,-111.4312,2020-03-15,13.0,0.0,1.0,12.0,331002651,36,1.8,38.0,0.83,2.9,15553,75.0,6.0,15.0,12.0
9034,Indiana,US,39.8494,-86.2583,2020-03-15,20.0,0.0,0.0,20.0,331002651,36,1.8,38.0,0.83,2.9,15568,75.0,6.0,15.0,12.0
9035,Kentucky,US,37.6681,-84.6701,2020-03-15,20.0,0.0,0.0,20.0,331002651,36,1.8,38.0,0.83,2.9,15571,75.0,6.0,15.0,12.0
9036,District of Columbia,US,38.8974,-77.0268,2020-03-15,16.0,0.0,0.0,16.0,331002651,36,1.8,38.0,0.83,2.9,15560,75.0,6.0,15.0,12.0
9037,Nevada,US,38.3135,-117.0554,2020-03-15,24.0,0.0,0.0,24.0,331002651,36,1.8,38.0,0.83,2.9,15582,75.0,6.0,15.0,12.0
9038,New Hampshire,US,43.4525,-71.5639,2020-03-15,13.0,0.0,0.0,13.0,331002651,36,1.8,38.0,0.83,2.9,15583,75.0,6.0,15.0,12.0
9039,Minnesota,US,45.6945,-93.9002,2020-03-15,35.0,0.0,0.0,35.0,331002651,36,1.8,38.0,0.83,2.9,15577,75.0,6.0,15.0,12.0
9040,Nebraska,US,41.1254,-98.2681,2020-03-15,17.0,0.0,0.0,17.0,331002651,36,1.8,38.0,0.83,2.9,15581,75.0,6.0,15.0,12.0
9041,Ohio,US,40.3888,-82.7649,2020-03-15,37.0,0.0,0.0,37.0,331002651,36,1.8,38.0,0.83,2.9,15589,75.0,6.0,15.0,12.0
9042,Rhode Island,US,41.6809,-71.5118,2020-03-15,20.0,0.0,0.0,20.0,331002651,36,1.8,38.0,0.83,2.9,15594,75.0,6.0,15.0,12.0
9043,Wisconsin,US,44.2685,-89.6165,2020-03-15,32.0,0.0,1.0,31.0,331002651,36,1.8,38.0,0.83,2.9,15607,75.0,6.0,15.0,12.0
9044,Connecticut,US,41.5978,-72.7554,2020-03-15,24.0,0.0,0.0,24.0,331002651,36,1.8,38.0,0.83,2.9,15557,75.0,6.0,15.0,12.0
9045,Hawaii,US,21.0943,-157.4983,2020-03-15,6.0,0.0,0.0,6.0,331002651,36,1.8,38.0,0.83,2.9,15565,75.0,6.0,15.0,12.0
9046,Oklahoma,US,35.5653,-96.9289,2020-03-15,7.0,0.0,0.0,7.0,331002651,36,1.8,38.0,0.83,2.9,15590,75.0,6.0,15.0,12.0
9047,Utah,US,40.15,-111.8624,2020-03-15,28.0,0.0,0.0,28.0,331002651,36,1.8,38.0,0.83,2.9,15601,75.0,6.0,15.0,12.0
9048,Kansas,US,38.5266,-96.7265,2020-03-15,8.0,1.0,0.0,7.0,331002651,36,1.8,38.0,0.83,2.9,15570,75.0,6.0,15.0,12.0
9049,Louisiana,US,31.1695,-91.8678,2020-03-15,91.0,2.0,0.0,89.0,331002651,36,1.8,38.0,0.83,2.9,15572,75.0,6.0,15.0,12.0
9050,Missouri,US,38.4561,-92.2884,2020-03-15,5.0,0.0,0.0,5.0,331002651,36,1.8,38.0,0.83,2.9,15579,75.0,6.0,15.0,12.0
9051,Vermont,US,44.0459,-72.7107,2020-03-15,8.0,0.0,0.0,8.0,331002651,36,1.8,38.0,0.83,2.9,15602,75.0,6.0,15.0,12.0
9052,Alaska,US,61.3707,-152.4044,2020-03-15,1.0,0.0,0.0,1.0,331002651,36,1.8,38.0,0.83,2.9,15552,75.0,6.0,15.0,12.0
9053,Arkansas,US,34.9697,-92.3731,2020-03-15,16.0,0.0,0.0,16.0,331002651,36,1.8,38.0,0.83,2.9,15554,75.0,6.0,15.0,12.0
9054,Delaware,US,39.3185,-75.5071,2020-03-15,7.0,0.0,0.0,7.0,331002651,36,1.8,38.0,0.83,2.9,15558,75.0,6.0,15.0,12.0
9055,Idaho,US,44.2405,-114.4788,2020-03-15,5.0,0.0,0.0,5.0,331002651,36,1.8,38.0,0.83,2.9,15566,75.0,6.0,15.0,12.0
9056,Maine,US,44.6939,-69.3819,2020-03-15,12.0,0.0,0.0,12.0,331002651,36,1.8,38.0,0.83,2.9,15573,75.0,6.0,15.0,12.0
9057,Michigan,US,43.3266,-84.5361,2020-03-15,33.0,0.0,0.0,33.0,331002651,36,1.8,38.0,0.83,2.9,15576,75.0,6.0,15.0,12.0
9058,Mississippi,US,32.7416,-89.6787,2020-03-15,10.0,0.0,0.0,10.0,331002651,36,1.8,38.0,0.83,2.9,15578,75.0,6.0,15.0,12.0
9059,Montana,US,46.9219,-110.4544,2020-03-15,7.0,0.0,0.0,7.0,331002651,36,1.8,38.0,0.83,2.9,15580,75.0,6.0,15.0,12.0
9060,New Mexico,US,34.8405,-106.2485,2020-03-15,13.0,0.0,0.0,13.0,331002651,36,1.8,38.0,0.83,2.9,15585,75.0,6.0,15.0,12.0
9061,North Dakota,US,47.5289,-99.78399999999999,2020-03-15,1.0,0.0,0.0,1.0,331002651,36,1.8,38.0,0.83,2.9,15588,75.0,6.0,15.0,12.0
9062,South Dakota,US,44.2998,-99.4388,2020-03-15,9.0,1.0,0.0,8.0,331002651,36,1.8,38.0,0.83,2.9,15596,75.0,6.0,15.0,12.0
9063,West Virginia,US,38.4912,-80.9545,2020-03-15,0.0,0.0,0.0,0.0,331002651,36,1.8,38.0,0.83,2.9,15606,75.0,6.0,15.0,12.0
9064,Wyoming,US,42.756,-107.3025,2020-03-15,3.0,0.0,0.0,3.0,331002651,36,1.8,38.0,0.83,2.9,15608,75.0,6.0,15.0,12.0
9065,Alabama,US,32.3182,-86.9023,2020-03-15,12.0,0.0,0.0,12.0,331002651,36,1.8,38.0,0.83,2.9,15551,75.0,6.0,15.0,12.0
9066,Puerto Rico,US,18.2208,-66.5901,2020-03-15,5.0,0.0,0.0,5.0,331002651,36,1.8,38.0,0.83,2.9,15593,75.0,6.0,15.0,12.0
9067,Guam,US,13.4443,144.7937,2020-03-15,3.0,0.0,0.0,3.0,331002651,36,1.8,38.0,0.83,2.9,15564,75.0,6.0,15.0,12.0
9068,Virgin Islands,US,18.3358,-64.8963,2020-03-15,1.0,0.0,0.0,1.0,331002651,36,1.8,38.0,0.83,2.9,15603,75.0,6.0,15.0,12.0
9069,United States Virgin Islands,US,18.3358,-64.8963,2020-03-15,0.0,0.0,0.0,0.0,331002651,36,1.8,38.0,0.83,2.9,15600,75.0,6.0,15.0,12.0
9070,US,US,37.0902,-95.7129,2020-03-15,0.0,0.0,0.0,0.0,331002651,36,1.8,38.0,0.83,2.9,15599,75.0,6.0,15.0,12.0
9071,Washington,US,47.4009,-121.4905,2020-03-16,904.0,48.0,1.0,855.0,331002651,36,1.8,38.0,0.83,2.9,15663,72.0,6.0,13.0,8.0
9072,New York,US,42.1657,-74.9481,2020-03-16,967.0,10.0,0.0,957.0,331002651,36,1.8,38.0,0.83,2.9,15644,72.0,6.0,13.0,8.0
9073,California,US,36.1162,-119.6816,2020-03-16,557.0,7.0,6.0,544.0,331002651,36,1.8,38.0,0.83,2.9,15613,72.0,6.0,13.0,8.0
9074,Massachusetts,US,42.2302,-71.5301,2020-03-16,197.0,0.0,1.0,196.0,331002651,36,1.8,38.0,0.83,2.9,15633,72.0,6.0,13.0,8.0
9075,Diamond Princess,US,35.4437,139.638,2020-03-16,47.0,0.0,0.0,47.0,331002651,36,1.8,38.0,0.83,2.9,15617,72.0,6.0,13.0,8.0
9076,Grand Princess,US,37.6489,-122.6655,2020-03-16,20.0,0.0,0.0,20.0,331002651,36,1.8,38.0,0.83,2.9,15621,72.0,6.0,13.0,8.0
9077,Georgia,US,33.0406,-83.6431,2020-03-16,121.0,1.0,0.0,120.0,331002651,36,1.8,38.0,0.83,2.9,15620,72.0,6.0,13.0,8.0
9078,Colorado,US,39.0598,-105.3111,2020-03-16,160.0,1.0,0.0,159.0,331002651,36,1.8,38.0,0.83,2.9,15614,72.0,6.0,13.0,8.0
9079,Florida,US,27.7663,-81.6868,2020-03-16,155.0,5.0,0.0,150.0,331002651,36,1.8,38.0,0.83,2.9,15619,72.0,6.0,13.0,8.0
9080,New Jersey,US,40.2989,-74.521,2020-03-16,178.0,2.0,1.0,175.0,331002651,36,1.8,38.0,0.83,2.9,15642,72.0,6.0,13.0,8.0
9081,Oregon,US,44.571999999999996,-122.0709,2020-03-16,39.0,1.0,0.0,38.0,331002651,36,1.8,38.0,0.83,2.9,15649,72.0,6.0,13.0,8.0
9082,Texas,US,31.0545,-97.5635,2020-03-16,85.0,0.0,0.0,85.0,331002651,36,1.8,38.0,0.83,2.9,15656,72.0,6.0,13.0,8.0
9083,Illinois,US,40.3495,-88.9861,2020-03-16,105.0,0.0,2.0,103.0,331002651,36,1.8,38.0,0.83,2.9,15625,72.0,6.0,13.0,8.0
9084,Pennsylvania,US,40.5908,-77.2098,2020-03-16,77.0,0.0,0.0,77.0,331002651,36,1.8,38.0,0.83,2.9,15650,72.0,6.0,13.0,8.0
9085,Iowa,US,42.0115,-93.2105,2020-03-16,23.0,0.0,0.0,23.0,331002651,36,1.8,38.0,0.83,2.9,15627,72.0,6.0,13.0,8.0
9086,Maryland,US,39.0639,-76.8021,2020-03-16,41.0,0.0,3.0,38.0,331002651,36,1.8,38.0,0.83,2.9,15632,72.0,6.0,13.0,8.0
9087,North Carolina,US,35.6301,-79.8064,2020-03-16,38.0,0.0,0.0,38.0,331002651,36,1.8,38.0,0.83,2.9,15645,72.0,6.0,13.0,8.0
9088,South Carolina,US,33.8569,-80.945,2020-03-16,33.0,1.0,0.0,32.0,331002651,36,1.8,38.0,0.83,2.9,15653,72.0,6.0,13.0,8.0
9089,Tennessee,US,35.7478,-86.6923,2020-03-16,52.0,0.0,0.0,52.0,331002651,36,1.8,38.0,0.83,2.9,15655,72.0,6.0,13.0,8.0
9090,Virginia,US,37.7693,-78.17,2020-03-16,49.0,1.0,0.0,48.0,331002651,36,1.8,38.0,0.83,2.9,15662,72.0,6.0,13.0,8.0
9091,Arizona,US,33.7298,-111.4312,2020-03-16,18.0,0.0,1.0,17.0,331002651,36,1.8,38.0,0.83,2.9,15611,72.0,6.0,13.0,8.0
9092,Indiana,US,39.8494,-86.2583,2020-03-16,25.0,1.0,0.0,24.0,331002651,36,1.8,38.0,0.83,2.9,15626,72.0,6.0,13.0,8.0
9093,Kentucky,US,37.6681,-84.6701,2020-03-16,21.0,1.0,1.0,19.0,331002651,36,1.8,38.0,0.83,2.9,15629,72.0,6.0,13.0,8.0
9094,District of Columbia,US,38.8974,-77.0268,2020-03-16,22.0,0.0,0.0,22.0,331002651,36,1.8,38.0,0.83,2.9,15618,72.0,6.0,13.0,8.0
9095,Nevada,US,38.3135,-117.0554,2020-03-16,45.0,1.0,0.0,44.0,331002651,36,1.8,38.0,0.83,2.9,15640,72.0,6.0,13.0,8.0
9096,New Hampshire,US,43.4525,-71.5639,2020-03-16,17.0,0.0,0.0,17.0,331002651,36,1.8,38.0,0.83,2.9,15641,72.0,6.0,13.0,8.0
9097,Minnesota,US,45.6945,-93.9002,2020-03-16,54.0,0.0,0.0,54.0,331002651,36,1.8,38.0,0.83,2.9,15635,72.0,6.0,13.0,8.0
9098,Nebraska,US,41.1254,-98.2681,2020-03-16,18.0,0.0,0.0,18.0,331002651,36,1.8,38.0,0.83,2.9,15639,72.0,6.0,13.0,8.0
9099,Ohio,US,40.3888,-82.7649,2020-03-16,50.0,0.0,0.0,50.0,331002651,36,1.8,38.0,0.83,2.9,15647,72.0,6.0,13.0,8.0
9100,Rhode Island,US,41.6809,-71.5118,2020-03-16,21.0,0.0,0.0,21.0,331002651,36,1.8,38.0,0.83,2.9,15652,72.0,6.0,13.0,8.0
9101,Wisconsin,US,44.2685,-89.6165,2020-03-16,47.0,0.0,1.0,46.0,331002651,36,1.8,38.0,0.83,2.9,15665,72.0,6.0,13.0,8.0
9102,Connecticut,US,41.5978,-72.7554,2020-03-16,30.0,0.0,0.0,30.0,331002651,36,1.8,38.0,0.83,2.9,15615,72.0,6.0,13.0,8.0
9103,Hawaii,US,21.0943,-157.4983,2020-03-16,7.0,0.0,0.0,7.0,331002651,36,1.8,38.0,0.83,2.9,15623,72.0,6.0,13.0,8.0
9104,Oklahoma,US,35.5653,-96.9289,2020-03-16,10.0,0.0,0.0,10.0,331002651,36,1.8,38.0,0.83,2.9,15648,72.0,6.0,13.0,8.0
9105,Utah,US,40.15,-111.8624,2020-03-16,39.0,0.0,0.0,39.0,331002651,36,1.8,38.0,0.83,2.9,15659,72.0,6.0,13.0,8.0
9106,Kansas,US,38.5266,-96.7265,2020-03-16,11.0,1.0,0.0,10.0,331002651,36,1.8,38.0,0.83,2.9,15628,72.0,6.0,13.0,8.0
9107,Louisiana,US,31.1695,-91.8678,2020-03-16,136.0,3.0,0.0,133.0,331002651,36,1.8,38.0,0.83,2.9,15630,72.0,6.0,13.0,8.0
9108,Missouri,US,38.4561,-92.2884,2020-03-16,6.0,0.0,0.0,6.0,331002651,36,1.8,38.0,0.83,2.9,15637,72.0,6.0,13.0,8.0
9109,Vermont,US,44.0459,-72.7107,2020-03-16,12.0,0.0,0.0,12.0,331002651,36,1.8,38.0,0.83,2.9,15660,72.0,6.0,13.0,8.0
9110,Alaska,US,61.3707,-152.4044,2020-03-16,1.0,0.0,0.0,1.0,331002651,36,1.8,38.0,0.83,2.9,15610,72.0,6.0,13.0,8.0
9111,Arkansas,US,34.9697,-92.3731,2020-03-16,22.0,0.0,0.0,22.0,331002651,36,1.8,38.0,0.83,2.9,15612,72.0,6.0,13.0,8.0
9112,Delaware,US,39.3185,-75.5071,2020-03-16,8.0,0.0,0.0,8.0,331002651,36,1.8,38.0,0.83,2.9,15616,72.0,6.0,13.0,8.0
9113,Idaho,US,44.2405,-114.4788,2020-03-16,5.0,0.0,0.0,5.0,331002651,36,1.8,38.0,0.83,2.9,15624,72.0,6.0,13.0,8.0
9114,Maine,US,44.6939,-69.3819,2020-03-16,17.0,0.0,0.0,17.0,331002651,36,1.8,38.0,0.83,2.9,15631,72.0,6.0,13.0,8.0
9115,Michigan,US,43.3266,-84.5361,2020-03-16,53.0,0.0,0.0,53.0,331002651,36,1.8,38.0,0.83,2.9,15634,72.0,6.0,13.0,8.0
9116,Mississippi,US,32.7416,-89.6787,2020-03-16,13.0,0.0,0.0,13.0,331002651,36,1.8,38.0,0.83,2.9,15636,72.0,6.0,13.0,8.0
9117,Montana,US,46.9219,-110.4544,2020-03-16,7.0,0.0,0.0,7.0,331002651,36,1.8,38.0,0.83,2.9,15638,72.0,6.0,13.0,8.0
9118,New Mexico,US,34.8405,-106.2485,2020-03-16,17.0,0.0,0.0,17.0,331002651,36,1.8,38.0,0.83,2.9,15643,72.0,6.0,13.0,8.0
9119,North Dakota,US,47.5289,-99.78399999999999,2020-03-16,1.0,0.0,0.0,1.0,331002651,36,1.8,38.0,0.83,2.9,15646,72.0,6.0,13.0,8.0
9120,South Dakota,US,44.2998,-99.4388,2020-03-16,10.0,1.0,0.0,9.0,331002651,36,1.8,38.0,0.83,2.9,15654,72.0,6.0,13.0,8.0
9121,West Virginia,US,38.4912,-80.9545,2020-03-16,0.0,0.0,0.0,0.0,331002651,36,1.8,38.0,0.83,2.9,15664,72.0,6.0,13.0,8.0
9122,Wyoming,US,42.756,-107.3025,2020-03-16,3.0,0.0,0.0,3.0,331002651,36,1.8,38.0,0.83,2.9,15666,72.0,6.0,13.0,8.0
9123,Alabama,US,32.3182,-86.9023,2020-03-16,29.0,0.0,0.0,29.0,331002651,36,1.8,38.0,0.83,2.9,15609,72.0,6.0,13.0,8.0
